user_id,flags,instruction,category,intent,response
990166,BLQZ,I'm trying to inform of a error with signup,ACCOUNT,registration_problems,I'm trying to inform of a error with signup
471481,BILM,where can I notify of problems with sign-up?,ACCOUNT,registration_problems,where can I notify of problems with sign-up?
525195,BELMNQ,i cannot report issues with signup,ACCOUNT,registration_problems,i cannot report issues with signup
478850,BLQZ,i dont know what to do to notify of an issdue with a sign-up,ACCOUNT,registration_problems,i dont know what to do to notify of an issdue with a sign-up
705508,BCLN,"I can't open a profile, I have to report a sign-up issue",ACCOUNT,registration_problems,"I can't open a profile, I have to report a sign-up issue"
767635,BL,I have got to inform of a problem with a registration,ACCOUNT,registration_problems,I have got to inform of a problem with a registration
799597,BILZ,can you help me inform of a problem  with signup?,ACCOUNT,registration_problems,can you help me inform of a problem  with signup?
162012,BL,I have a question about the online registration,ACCOUNT,registration_problems,I have a question about the online registration
642569,BILM,what do I have to do to report issues with a sign-up?,ACCOUNT,registration_problems,what do I have to do to report issues with a sign-up?
709624,BIL,how can I report a sign-up error?,ACCOUNT,registration_problems,how can I report a sign-up error?
241131,BIL,where to notify of an error with signup?,ACCOUNT,registration_problems,where to notify of an error with signup?
977638,BLMQ,need help to notify of problems with signup,ACCOUNT,registration_problems,need help to notify of problems with signup
110275,BILQ,uhave a method to leave an opinion about ur services,FEEDBACK,review,uhave a method to leave an opinion about ur services
409954,BL,I need help to leave a review about your products,FEEDBACK,review,I need help to leave a review about your products
523727,BIL,do you have an address to leave some feedback?,FEEDBACK,review,do you have an address to leave some feedback?
979614,BCLQ,i have to leave a comment about a service i need help,FEEDBACK,review,i have to leave a comment about a service i need help
409665,BCILQ,need to submit my feedback for a service can uhelp me,FEEDBACK,review,need to submit my feedback for a service can uhelp me
318314,BELP,I do not know how I could send my feedback about a product,FEEDBACK,review,I do not know how I could send my feedback about a product
369632,BLP,I don't know how I could leave a comment about a service,FEEDBACK,review,I don't know how I could leave a comment about a service
476815,BI,do you have a section to submit some feedback for a service?,FEEDBACK,review,do you have a section to submit some feedback for a service?
420275,BLQ,i need help sending some feedback about a service,FEEDBACK,review,i need help sending some feedback about a service
286351,BILPQW,where could i leave a fucking comment for a service,FEEDBACK,review,where could i leave a fucking comment for a service
758974,BEL,I do not know how to write a review about your products,FEEDBACK,review,I do not know how to write a review about your products
350205,BEQZ,i do not know what to doi to leave a review for ur company,FEEDBACK,review,i do not know what to doi to leave a review for ur company
705513,BLQZ,i  want assistance to leave feedback for ur company,FEEDBACK,review,i  want assistance to leave feedback for ur company
752813,BILQZ,ya have an section to leave my feedback about ur company,FEEDBACK,review,ya have an section to leave my feedback about ur company
552832,BL,I want help to leave an opinion,FEEDBACK,review,I want help to leave an opinion
143132,BCILQ,wanna leave a review about a product how to do it,FEEDBACK,review,wanna leave a review about a product how to do it
600352,BIL,is there an e-mail to send my feedback about a service?,FEEDBACK,review,is there an e-mail to send my feedback about a service?
795197,BL,I need assistance to leave an opinion for your services,FEEDBACK,review,I need assistance to leave an opinion for your services
964968,BKLQ,writing review for ur company,FEEDBACK,review,writing review for ur company
143176,BLQ,need help leaving a comment about your company,FEEDBACK,review,need help leaving a comment about your company
639351,BILP,would it be possible to leave a comment for a service?,FEEDBACK,review,would it be possible to leave a comment for a service?
790484,BL,I want to send feedback about your company,FEEDBACK,review,I want to send feedback about your company
765877,BL,assistance to leave a comment for a service,FEEDBACK,review,assistance to leave a comment for a service
199740,BKL,write comment about your services,FEEDBACK,review,write comment about your services
544135,BLW,I need to send my fucking feedback about your services,FEEDBACK,review,I need to send my fucking feedback about your services
563335,BCIL,"I have got to leave a review for a product, can you help me?",FEEDBACK,review,"I have got to leave a review for a product, can you help me?"
110807,BIL,do you have a way to leave a comment for a product?,FEEDBACK,review,do you have a way to leave a comment for a product?
739377,BILZ,what do I have to do to leave a review about a servie?,FEEDBACK,review,what do I have to do to leave a review about a servie?
261565,BL,I want help leaving an opinion about your services,FEEDBACK,review,I want help leaving an opinion about your services
609623,BIL,do you have a way to send feedback for a service?,FEEDBACK,review,do you have a way to send feedback for a service?
894180,BLQ,want assistance to send my feedback about a product,FEEDBACK,review,want assistance to send my feedback about a product
323143,BILP,could you help me leaving my feedback?,FEEDBACK,review,could you help me leaving my feedback?
203893,BL,I want help submitting my feedback about your products,FEEDBACK,review,I want help submitting my feedback about your products
742429,BLQZ,i want assistancesubmitting my feedback for a product,FEEDBACK,review,i want assistancesubmitting my feedback for a product
548201,BILQZ,can uhelp me submitting my feedback for a producvt,FEEDBACK,review,can uhelp me submitting my feedback for a producvt
252639,BLQ,I'm trying to leave my feedback about ur services,FEEDBACK,review,I'm trying to leave my feedback about ur services
363068,BL,I don't know how I can leave feedback for your company,FEEDBACK,review,I don't know how I can leave feedback for your company
631296,BLQZ,i want assistance to leave feedback aboutur products,FEEDBACK,review,i want assistance to leave feedback aboutur products
953924,BILQZ,uhave a way to send a reivew,FEEDBACK,review,uhave a way to send a reivew
482655,BELP,I do not know how I could write an opinion for a product,FEEDBACK,review,I do not know how I could write an opinion for a product
515094,BILQ,how to leave an opinion for ur products,FEEDBACK,review,how to leave an opinion for ur products
787585,BLW,I need help to leave a goddamn opinion about a product,FEEDBACK,review,I need help to leave a goddamn opinion about a product
824293,BIL,how can I write a comment?,FEEDBACK,review,how can I write a comment?
725674,BLW,I want help to leave a goddamn comment about your company,FEEDBACK,review,I want help to leave a goddamn comment about your company
953315,BL,help me submit some feedback about a product,FEEDBACK,review,help me submit some feedback about a product
354938,BL,I need help to leave my feedback for a product,FEEDBACK,review,I need help to leave my feedback for a product
327389,BLQ,i want help leaving an opinion about ur services,FEEDBACK,review,i want help leaving an opinion about ur services
487019,BIL,do you have an e-mail to send a review about a service?,FEEDBACK,review,do you have an e-mail to send a review about a service?
588096,BLQ,i need assistance writing a review for ur products,FEEDBACK,review,i need assistance writing a review for ur products
416201,BL,I need help to submit feedback about your products,FEEDBACK,review,I need help to submit feedback about your products
902106,BELQ,i do not know how i can write a comment about a service,FEEDBACK,review,i do not know how i can write a comment about a service
333721,BL,I am calling to leave a review about a service,FEEDBACK,review,I am calling to leave a review about a service
423160,BILQ,can i write a review for ur company,FEEDBACK,review,can i write a review for ur company
320515,BIL,do you have a method to submit a review for your services?,FEEDBACK,review,do you have a method to submit a review for your services?
199874,BLQ,i have to leave an opinion about a product,FEEDBACK,review,i have to leave an opinion about a product
449486,BILQ,ya have a method to send feedback,FEEDBACK,review,ya have a method to send feedback
262163,BILQ,uhave a way to send an opinion about a product,FEEDBACK,review,uhave a way to send an opinion about a product
948069,BIL,can I send feedback for a service?,FEEDBACK,review,can I send feedback for a service?
387343,BLW,I have got to leave a fucking opinion about a product,FEEDBACK,review,I have got to leave a fucking opinion about a product
768057,BCL,"I have to leave some feedback about a product, help me",FEEDBACK,review,"I have to leave some feedback about a product, help me"
975530,BILQ,is there a section to submit an opinion for ur products,FEEDBACK,review,is there a section to submit an opinion for ur products
784257,BLQ,want assistance to send feedback about your company,FEEDBACK,review,want assistance to send feedback about your company
270632,BLQ,i need assistance sending my feedback for a product,FEEDBACK,review,i need assistance sending my feedback for a product
105734,BLQZ,i want assistance submitting feedback about an service,FEEDBACK,review,i want assistance submitting feedback about an service
644844,BCL,"I have got to send some feedback for your services, help me",FEEDBACK,review,"I have got to send some feedback for your services, help me"
507416,BILPW,could I leave a bloody comment about a service?,FEEDBACK,review,could I leave a bloody comment about a service?
492424,BL,I need assistance leaving a review about a product,FEEDBACK,review,I need assistance leaving a review about a product
979707,BELPQ,i do not know how i could leave some feedback for a product,FEEDBACK,review,i do not know how i could leave some feedback for a product
789762,BLQZ,io want assistance to leave a comment for a service,FEEDBACK,review,io want assistance to leave a comment for a service
185824,BILZ,is it possible to send some feedback abouta product?,FEEDBACK,review,is it possible to send some feedback abouta product?
389849,BL,I try to leave some feedback about your services,FEEDBACK,review,I try to leave some feedback about your services
530192,BIL,can I leave a comment about a service?,FEEDBACK,review,can I leave a comment about a service?
966029,BLQZ,need assistance to write a review about ur copany,FEEDBACK,review,need assistance to write a review about ur copany
278703,BCL,"I have to send my feedback about your company, help me",FEEDBACK,review,"I have to send my feedback about your company, help me"
905331,BCLQ,wanna submit feedback for ur services help me,FEEDBACK,review,wanna submit feedback for ur services help me
622786,BILZ,can you help me leave an opinion foor a product?,FEEDBACK,review,can you help me leave an opinion foor a product?
421745,BIL,is it possible to send some feedback about your company?,FEEDBACK,review,is it possible to send some feedback about your company?
731742,BL,I don't know how I can write a comment about your services,FEEDBACK,review,I don't know how I can write a comment about your services
763424,BL,help submitting my feedback about your company,FEEDBACK,review,help submitting my feedback about your company
147267,BILQZ,ya have a way to send some feedack for ur company,FEEDBACK,review,ya have a way to send some feedack for ur company
676165,BCL,"I have got to leave some feedback for your services, help me",FEEDBACK,review,"I have got to leave some feedback for your services, help me"
312507,BLZ,I have to leave feedback about yoour products,FEEDBACK,review,I have to leave feedback about yoour products
261833,BILZ,do you have a section to leave an review for a service?,FEEDBACK,review,do you have a section to leave an review for a service?
180529,BZ,I havegot to leave a review for your company,FEEDBACK,review,I havegot to leave a review for your company
542567,BIL,do you have a way to send a comment about your products?,FEEDBACK,review,do you have a way to send a comment about your products?
721627,BLQ,want help to leave some feedback about your services,FEEDBACK,review,want help to leave some feedback about your services
456966,BELQ,i do not know how i can write a comment for a service,FEEDBACK,review,i do not know how i can write a comment for a service
713440,BLQ,i dont know how to write a comment about ur products,FEEDBACK,review,i dont know how to write a comment about ur products
474965,BILQ,is there a method to submit my feedback for ur products,FEEDBACK,review,is there a method to submit my feedback for ur products
558094,BLQ,i need assistance leaving a review about ur company,FEEDBACK,review,i need assistance leaving a review about ur company
801978,BL,I call to leave a comment about your products,FEEDBACK,review,I call to leave a comment about your products
876348,BLQZ,i try to leave feedback about a srrvice,FEEDBACK,review,i try to leave feedback about a srrvice
299131,B,I need help leaving a review for a service,FEEDBACK,review,I need help leaving a review for a service
395819,BIL,is it possible to write a comment about your company?,FEEDBACK,review,is it possible to write a comment about your company?
237076,BILQZ,is there an address to leave feedback for ur sevrices,FEEDBACK,review,is there an address to leave feedback for ur sevrices
357041,BLZ,help  to leave feedback for your company,FEEDBACK,review,help  to leave feedback for your company
524113,BLZ,I want assistanec to leave an opinion,FEEDBACK,review,I want assistanec to leave an opinion
956626,BCIQ,wanna submit some feedback for a service how can i do it,FEEDBACK,review,wanna submit some feedback for a service how can i do it
362509,BIL,can you help me to send some feedback for a product?,FEEDBACK,review,can you help me to send some feedback for a product?
377671,BIL,is there a section to submit feedback for your company?,FEEDBACK,review,is there a section to submit feedback for your company?
893500,BILZ,do you have a e-mail to leave feedback about your services?,FEEDBACK,review,do you have a e-mail to leave feedback about your services?
208521,BILQZ,where do ileave feedback about a product,FEEDBACK,review,where do ileave feedback about a product
159685,BLQ,i dont know how to submit feedback about ur services,FEEDBACK,review,i dont know how to submit feedback about ur services
592571,BIL,is it possible to write an opinion about a service?,FEEDBACK,review,is it possible to write an opinion about a service?
329552,BILPQZ,how could i leave a review about ur comoany,FEEDBACK,review,how could i leave a review about ur comoany
323615,BIL,do you have an address to leave a comment about a service?,FEEDBACK,review,do you have an address to leave a comment about a service?
301346,BILP,how could I write a review?,FEEDBACK,review,how could I write a review?
774762,BILQ,is it possible to leave feedback about ur products,FEEDBACK,review,is it possible to leave feedback about ur products
696548,BILZ,do you have an address to send a comment for a producvt?,FEEDBACK,review,do you have an address to send a comment for a producvt?
801961,BIL,do you have a method to leave an opinion?,FEEDBACK,review,do you have a method to leave an opinion?
648844,BILQZ,is there a e-mail to send some feedback for ur company,FEEDBACK,review,is there a e-mail to send some feedback for ur company
197948,BCL,"I want to leave my feedback about a product, help me",FEEDBACK,review,"I want to leave my feedback about a product, help me"
393571,BL,I want assistance to write a review,FEEDBACK,review,I want assistance to write a review
169053,BL,I call to send my feedback about your services,FEEDBACK,review,I call to send my feedback about your services
404801,BLQ,need assistance to send feedback about a product,FEEDBACK,review,need assistance to send feedback about a product
217376,B,I don't know how I can submit some feedback,FEEDBACK,review,I don't know how I can submit some feedback
267639,BL,I am calling to send feedback about your services,FEEDBACK,review,I am calling to send feedback about your services
825632,BL,I am trying to submit feedback about a product,FEEDBACK,review,I am trying to submit feedback about a product
480009,BL,I have got to leave my feedback about a service,FEEDBACK,review,I have got to leave my feedback about a service
522463,BIL,can you help me leaving a review about a product?,FEEDBACK,review,can you help me leaving a review about a product?
186451,BIL,where to leave a comment for your services?,FEEDBACK,review,where to leave a comment for your services?
824106,BIL,is there an e-mail to submit a comment about your services?,FEEDBACK,review,is there an e-mail to submit a comment about your services?
228832,BILQ,is there a section to send an opinion for a service,FEEDBACK,review,is there a section to send an opinion for a service
522463,BLQZ,want help writing an comment for your services,FEEDBACK,review,want help writing an comment for your services
281703,BILQ,where do i leave a review about a service,FEEDBACK,review,where do i leave a review about a service
497907,BL,help to leave an opinion for your products,FEEDBACK,review,help to leave an opinion for your products
380714,BL,I need assistance sending some feedback for a product,FEEDBACK,review,I need assistance sending some feedback for a product
171947,BELW,I do not know how to leave a goddamn comment about a service,FEEDBACK,review,I do not know how to leave a goddamn comment about a service
336166,BLZ,I am trying to leave fewedback about a service,FEEDBACK,review,I am trying to leave fewedback about a service
204470,BILQ,can i send my feedback about ur services,FEEDBACK,review,can i send my feedback about ur services
880848,BL,I am calling to submit feedback,FEEDBACK,review,I am calling to submit feedback
209644,BILQ,is there an address to send a comment about a product,FEEDBACK,review,is there an address to send a comment about a product
129565,BILQZ,ya have an address to submit some feednack,FEEDBACK,review,ya have an address to submit some feednack
351796,BLQ,i want help writing a comment about ur services,FEEDBACK,review,i want help writing a comment about ur services
602291,BIL,do you have a section to leave a comment for your company?,FEEDBACK,review,do you have a section to leave a comment for your company?
479433,BLQZ,need assistance leaving a commnet for your services,FEEDBACK,review,need assistance leaving a commnet for your services
592035,BL,help me to leave an opinion about your products,FEEDBACK,review,help me to leave an opinion about your products
453309,BCL,"I have to leave a comment for a product, I need assistance",FEEDBACK,review,"I have to leave a comment for a product, I need assistance"
268994,BILP,could you help me to send feedback about your company?,FEEDBACK,review,could you help me to send feedback about your company?
469304,BILQ,how can i leave a comment,FEEDBACK,review,how can i leave a comment
325611,BCLP,"I would like to submit my feedback about a product, help me",FEEDBACK,review,"I would like to submit my feedback about a product, help me"
169239,BLQ,assistance submitting feedback for ur services,FEEDBACK,review,assistance submitting feedback for ur services
431709,BLQ,i want help leaving feedback,FEEDBACK,review,i want help leaving feedback
856508,BEL,I do not know how to write an opinion about a product,FEEDBACK,review,I do not know how to write an opinion about a product
353893,BLQ,want help to send feedback about a product,FEEDBACK,review,want help to send feedback about a product
159220,BLP,I don't know how I could leave a comment about your company,FEEDBACK,review,I don't know how I could leave a comment about your company
496187,BLQ,want help to leave a review about a service,FEEDBACK,review,want help to leave a review about a service
293656,BIL,is there a section to leave an opinion about a service?,FEEDBACK,review,is there a section to leave an opinion about a service?
221602,BL,I want to send feedback,FEEDBACK,review,I want to send feedback
101537,BCIL,"I want to send feedback for your company, can you help me?",FEEDBACK,review,"I want to send feedback for your company, can you help me?"
637806,BILQ,is there a way to leave a review about ur products,FEEDBACK,review,is there a way to leave a review about ur products
823430,BILQ,is there a method to send some feedback for ur products,FEEDBACK,review,is there a method to send some feedback for ur products
692073,BLQ,want assistance submitting my feedback for a service,FEEDBACK,review,want assistance submitting my feedback for a service
160166,BL,I want help leaving a review about a product,FEEDBACK,review,I want help leaving a review about a product
295943,BLQ,help me sending my feedback for ur products,FEEDBACK,review,help me sending my feedback for ur products
132872,BIL,do you have a way to submit some feedback for your services?,FEEDBACK,review,do you have a way to submit some feedback for your services?
481246,BLW,I want to send my bloody feedback about your products,FEEDBACK,review,I want to send my bloody feedback about your products
881458,BLQ,need assistance leaving some feedback about your products,FEEDBACK,review,need assistance leaving some feedback about your products
591709,BLQ,i dont know what to do to write a review for a service,FEEDBACK,review,i dont know what to do to write a review for a service
954617,BCIL,"I want to write a comment for your products, how do I do it?",FEEDBACK,review,"I want to write a comment for your products, how do I do it?"
885716,BL,I need help leaving feedback about a service,FEEDBACK,review,I need help leaving feedback about a service
840261,BIL,can I leave a review about your products?,FEEDBACK,review,can I leave a review about your products?
858714,BLQ,i try to leave an opinion for a service,FEEDBACK,review,i try to leave an opinion for a service
491822,BLQZ,i need help to subvmit some feedback about ur products,FEEDBACK,review,i need help to subvmit some feedback about ur products
737327,BLQ,want assistance to submit feedback about ur products,FEEDBACK,review,want assistance to submit feedback about ur products
401543,BILQ,can uhelp me to leave some feedback,FEEDBACK,review,can uhelp me to leave some feedback
274089,BI,where do I leave a review for your services?,FEEDBACK,review,where do I leave a review for your services?
552817,BL,I want help to send my feedback for your products,FEEDBACK,review,I want help to send my feedback for your products
246879,BILQZ,is there an e-mail to send my feedbakc for ur products,FEEDBACK,review,is there an e-mail to send my feedbakc for ur products
246175,BILQZ,can ya help me submit some feedback about ur esrvices,FEEDBACK,review,can ya help me submit some feedback about ur esrvices
187774,BILZ,do you have a method to send some feedback for a product ?,FEEDBACK,review,do you have a method to send some feedback for a product ?
303823,BLQ,i dont know how to send some feedback for ur services,FEEDBACK,review,i dont know how to send some feedback for ur services
141434,BL,I need help to write a review for a product,FEEDBACK,review,I need help to write a review for a product
576358,BEL,I do not know what to do to write a comment about a product,FEEDBACK,review,I do not know what to do to write a comment about a product
229764,BL,I call to write an opinion for a service,FEEDBACK,review,I call to write an opinion for a service
527656,BCILQZ,ned to leave my feedback about a product can i get some help,FEEDBACK,review,ned to leave my feedback about a product can i get some help
202767,BLPQ,I'd like to submit my feedback about a product,FEEDBACK,review,I'd like to submit my feedback about a product
997715,BIL,do you have an e-mail to submit an opinion about a product?,FEEDBACK,review,do you have an e-mail to submit an opinion about a product?
952122,BIL,can you help me leaving a comment about a service?,FEEDBACK,review,can you help me leaving a comment about a service?
772175,BCIL,"I need to send feedback, how can I do it?",FEEDBACK,review,"I need to send feedback, how can I do it?"
999847,BLQ,i dont know how i can leave feedback,FEEDBACK,review,i dont know how i can leave feedback
839172,BLW,I want help to leave fucking feedback for your services,FEEDBACK,review,I want help to leave fucking feedback for your services
806271,BLQ,assistance to leave feedback about ur products,FEEDBACK,review,assistance to leave feedback about ur products
639102,BELQWZ,i do not know how i can leave a damn comment for ur peoducts,FEEDBACK,review,i do not know how i can leave a damn comment for ur peoducts
207505,BILQ,can ya help me submit feedback about ur company,FEEDBACK,review,can ya help me submit feedback about ur company
746363,BLQ,i need assistance to leave a review about a product,FEEDBACK,review,i need assistance to leave a review about a product
615098,BL,I want assistance leaving some feedback for your services,FEEDBACK,review,I want assistance leaving some feedback for your services
931774,BLQZ,I'm trying to send soem feedback,FEEDBACK,review,I'm trying to send soem feedback
970315,BL,I don't know how I can write an opinion for your company,FEEDBACK,review,I don't know how I can write an opinion for your company
375548,BIL,can you help me to submit feedback about a product?,FEEDBACK,review,can you help me to submit feedback about a product?
979861,BILPQW,could uhelp me to write a goddamn opinion about a product,FEEDBACK,review,could uhelp me to write a goddamn opinion about a product
124878,BILQ,can i send some feedback for a product,FEEDBACK,review,can i send some feedback for a product
811922,BILQ,is there an address to send feedback for ur services,FEEDBACK,review,is there an address to send feedback for ur services
875844,BILQZ,is tere an e-mail to send a comment about a product,FEEDBACK,review,is tere an e-mail to send a comment about a product
613122,BLQ,assistance to leave a comment about ur services,FEEDBACK,review,assistance to leave a comment about ur services
840501,BLQ,i call to write a comment about a service,FEEDBACK,review,i call to write a comment about a service
149818,BLQZ,need to write an review about a service,FEEDBACK,review,need to write an review about a service
232416,BILW,where to leave a fucking comment for your products?,FEEDBACK,review,where to leave a fucking comment for your products?
565087,BIL,can I send some feedback for a service?,FEEDBACK,review,can I send some feedback for a service?
421745,BLQ,help me to leave feedback for ur services,FEEDBACK,review,help me to leave feedback for ur services
252639,BL,I have to write an opinion for your services,FEEDBACK,review,I have to write an opinion for your services
363669,BL,I want assistance sending feedback for a product,FEEDBACK,review,I want assistance sending feedback for a product
403133,BILQZ,is there anaddress to send feedback for a service,FEEDBACK,review,is there anaddress to send feedback for a service
863803,BCILQZ,need to send my freedback for ur products how can i do it,FEEDBACK,review,need to send my freedback for ur products how can i do it
485650,BK,leaving review for your services,FEEDBACK,review,leaving review for your services
774762,BLQ,want help to write a comment about a product,FEEDBACK,review,want help to write a comment about a product
837035,BILP,could you help me sending some feedback?,FEEDBACK,review,could you help me sending some feedback?
482232,BLQ,i want assistance to leave a comment,FEEDBACK,review,i want assistance to leave a comment
980862,BILZ,is there an address to leave an opinion ?,FEEDBACK,review,is there an address to leave an opinion ?
160233,BLQZ,i call to write an opinion about an product,FEEDBACK,review,i call to write an opinion about an product
910560,BIL,what do I need to do to leave my feedback for your products?,FEEDBACK,review,what do I need to do to leave my feedback for your products?
899248,BLQ,want assistance to write a comment about your company,FEEDBACK,review,want assistance to write a comment about your company
158597,BLZ,I need help sending some feedback about a  service,FEEDBACK,review,I need help sending some feedback about a  service
453356,BLQ,i need assistance submitting my feedback,FEEDBACK,review,i need assistance submitting my feedback
474035,BK,submitting product review,FEEDBACK,review,submitting product review
815644,BCILQ,i have to write a comment for a service how can i do it,FEEDBACK,review,i have to write a comment for a service how can i do it
519426,BCL,"I have to submit my feedback about a service, help me",FEEDBACK,review,"I have to submit my feedback about a service, help me"
207769,BEL,I do not know how I can leave my feedback for your services,FEEDBACK,review,I do not know how I can leave my feedback for your services
554456,BIL,is there a way to submit feedback for your company?,FEEDBACK,review,is there a way to submit feedback for your company?
489144,BLQZ,want help senxing feedback for ur services,FEEDBACK,review,want help senxing feedback for ur services
183286,BCILPQZ,wanna leave a comment for  ur company could i get some help,FEEDBACK,review,wanna leave a comment for  ur company could i get some help
263049,BIL,do you have an e-mail to send a review about your products?,FEEDBACK,review,do you have an e-mail to send a review about your products?
227122,BELQ,i do not know how to send my feedback about a product,FEEDBACK,review,i do not know how to send my feedback about a product
414433,BCL,"I have to leave a comment, I need assistance",FEEDBACK,review,"I have to leave a comment, I need assistance"
476538,BLQZ,i have got to send feeback,FEEDBACK,review,i have got to send feeback
178304,BLQ,assistance to send some feedback about ur company,FEEDBACK,review,assistance to send some feedback about ur company
720895,BLQZ,want help sending some feedback for your prfoducts,FEEDBACK,review,want help sending some feedback for your prfoducts
871055,BL,I want help to leave feedback for your services,FEEDBACK,review,I want help to leave feedback for your services
958309,BCILP,"I have got to leave feedback, could I get some help?",FEEDBACK,review,"I have got to leave feedback, could I get some help?"
657758,BILP,how could I leave a review for your products?,FEEDBACK,review,how could I leave a review for your products?
788291,BLQZ,want assistance leavingmy feedback for a service,FEEDBACK,review,want assistance leavingmy feedback for a service
486096,BK,leave review,FEEDBACK,review,leave review
385144,BL,I want assistance writing a comment for your company,FEEDBACK,review,I want assistance writing a comment for your company
759114,BELW,I do not know what I have to do to submit bloody feedback,FEEDBACK,review,I do not know what I have to do to submit bloody feedback
420106,B,I have got to submit some feedback for a service,FEEDBACK,review,I have got to submit some feedback for a service
634073,BLZ,I call to send some  feedback about a service,FEEDBACK,review,I call to send some  feedback about a service
537749,BL,I want assistance to submit my feedback for a product,FEEDBACK,review,I want assistance to submit my feedback for a product
672826,BL,I want to write a review about a product,FEEDBACK,review,I want to write a review about a product
247513,BL,I want to leave feedback for a product,FEEDBACK,review,I want to leave feedback for a product
744260,BLQ,i try to send some feedback for a product,FEEDBACK,review,i try to send some feedback for a product
372226,BLQZ,i dont knowwhat to do to submit some feedback for a product,FEEDBACK,review,i dont knowwhat to do to submit some feedback for a product
150943,BLQ,want help sending my feedback,FEEDBACK,review,want help sending my feedback
926174,BL,I need assistance sending feedback for a service,FEEDBACK,review,I need assistance sending feedback for a service
479484,BIL,do you have a section to send a review about your services?,FEEDBACK,review,do you have a section to send a review about your services?
562925,BIL,is there a section to send feedback about a service?,FEEDBACK,review,is there a section to send feedback about a service?
307255,BKL,submitting service review,FEEDBACK,review,submitting service review
312507,BCIL,"I have to leave an opinion for a product, can you help me?",FEEDBACK,review,"I have to leave an opinion for a product, can you help me?"
392742,BILQ,is there a section to send feedback about ur services,FEEDBACK,review,is there a section to send feedback about ur services
711892,BLQ,need help leaving an opinion for a product,FEEDBACK,review,need help leaving an opinion for a product
994345,BL,help leaving feedback for your products,FEEDBACK,review,help leaving feedback for your products
133026,BLQWZ,i have got to leabe a damn opinion for a service,FEEDBACK,review,i have got to leabe a damn opinion for a service
237176,BELZ,I do not know how I can write a opinion about your services,FEEDBACK,review,I do not know how I can write a opinion about your services
840501,BLQZ,i want help submitting my feedback aabout ur company,FEEDBACK,review,i want help submitting my feedback aabout ur company
739374,BL,I don't know how to write an opinion for your products,FEEDBACK,review,I don't know how to write an opinion for your products
468157,BLW,I want help to leave some goddamn feedback for a service,FEEDBACK,review,I want help to leave some goddamn feedback for a service
745387,BLQ,need assistance to leave my feedback about a service,FEEDBACK,review,need assistance to leave my feedback about a service
816654,BLQ,need assistance to write a comment for ur services,FEEDBACK,review,need assistance to write a comment for ur services
655577,BILQ,can uhelp me leaving feedback about ur company,FEEDBACK,review,can uhelp me leaving feedback about ur company
775414,BILQ,what do i need to do to leave some feedback,FEEDBACK,review,what do i need to do to leave some feedback
850958,BCILQZ,wanna send feedback about ur services ho can i do it,FEEDBACK,review,wanna send feedback about ur services ho can i do it
400989,BIL,is it possible to leave a review about a service?,FEEDBACK,review,is it possible to leave a review about a service?
101902,BL,I need help leaving my feedback for your products,FEEDBACK,review,I need help leaving my feedback for your products
219380,BELQ,i do not know how to send feedback about ur products,FEEDBACK,review,i do not know how to send feedback about ur products
554316,BLQ,want help to write a review for your services,FEEDBACK,review,want help to write a review for your services
617639,BLQZ,need assiwtance leaving some feedback for ur company,FEEDBACK,review,need assiwtance leaving some feedback for ur company
707020,BILQZ,were can i submit some feedback for a product,FEEDBACK,review,were can i submit some feedback for a product
504301,BCILPQZ,need to write a comment about ur serfices how could i do it,FEEDBACK,review,need to write a comment about ur serfices how could i do it
159220,BILQ,where can i leave an opinion for ur services,FEEDBACK,review,where can i leave an opinion for ur services
293169,BILQ,uhave an address to submit an opinion about a product,FEEDBACK,review,uhave an address to submit an opinion about a product
284644,BCILQW,wanna send my bloody feedback for ur products can ya help me,FEEDBACK,review,wanna send my bloody feedback for ur products can ya help me
965758,BL,I want to leave feedback about your services,FEEDBACK,review,I want to leave feedback about your services
418309,BILQZ,where can i submit fedback for ur products,FEEDBACK,review,where can i submit fedback for ur products
640365,BLQ,i want help to leave a comment about ur services,FEEDBACK,review,i want help to leave a comment about ur services
975252,BLQ,i need assistance to leave a review about ur company,FEEDBACK,review,i need assistance to leave a review about ur company
234164,BIL,can I send feedback about a product?,FEEDBACK,review,can I send feedback about a product?
886249,BIL,is there a way to leave an opinion about a service?,FEEDBACK,review,is there a way to leave an opinion about a service?
815927,BL,I call to send my feedback,FEEDBACK,review,I call to send my feedback
921731,BL,I have to write an opinion for your company,FEEDBACK,review,I have to write an opinion for your company
359508,BLQ,need help leaving a comment about your services,FEEDBACK,review,need help leaving a comment about your services
693431,BILQ,is there an e-mail to submit some feedback for a product,FEEDBACK,review,is there an e-mail to submit some feedback for a product
910010,BILP,where could I send some feedback about a service?,FEEDBACK,review,where could I send some feedback about a service?
634073,BLQ,assistance sending my feedback about ur services,FEEDBACK,review,assistance sending my feedback about ur services
376699,BLZ,assistance to write an opinionabout your company,FEEDBACK,review,assistance to write an opinionabout your company
289533,BLQW,need help submitting bloody feedback for a service,FEEDBACK,review,need help submitting bloody feedback for a service
140110,BCLQZ,wanna send some fedeback for ur services i need help,FEEDBACK,review,wanna send some fedeback for ur services i need help
456649,BIL,how to send some feedback for a service?,FEEDBACK,review,how to send some feedback for a service?
828006,BIQW,can uhelp me leave a damn review for a service,FEEDBACK,review,can uhelp me leave a damn review for a service
